17856
4.94446349567692 1.58107532341249 4.94447827622097 1.58092892861513
4.94447827622097 1.58092892861513 4.94445177776812 1.58041502695002
4.94445177776812 1.58041502695002 4.94438147031534 1.5802477658694
4.94438147031534 1.5802477658694 4.94421675380192 1.58011929019305
4.94421675380192 1.58011929019305 4.94404711044049 1.58004656925053
4.94404711044049 1.58004656925053 4.94251486070731 1.57966356507388
4.94251486070731 1.57966356507388 4.94231126204197 1.57962478070991
4.94231126204197 1.57962478070991 4.94208103176573 1.57969265490731
4.94208103176573 1.57969265490731 4.94191871209729 1.5798308261545
4.94191871209729 1.5798308261545 4.94171511343196 1.58010474683678
4.94171511343196 1.58010474683678 4.94164227597614 1.58028412738095
4.94164227597614 1.58028412738095 4.9416011301373 1.58064773625472
4.9416011301373 1.58064773625472 4.94172470081188 1.58130223514034
4.94172470081188 1.58130223514034 4.94182163987556 1.58169493280723
4.94182163987556 1.58169493280723 4.94189447733137 1.58198097503366
4.94189447733137 1.58198097503366 4.941991283237 1.58224762195721
4.941991283237 1.58224762195721 4.94207384123079 1.58240276357427
4.94207384123079 1.58240276357427 4.94232590942797 1.58274697922576
4.94232590942797 1.58274697922576 4.94260221239106 1.58295060077764
4.94260221239106 1.58295060077764 4.94284962005633 1.5830572603793
4.94284962005633 1.5830572603793 4.94312099617141 1.58307665360158
4.94312099617141 1.58307665360158 4.94338744543847 1.58292636185053
4.94338744543847 1.58292636185053 4.94393565714887 1.58239549085584
4.94393565714887 1.58239549085584 4.94419238587795 1.58205369805677
4.94419238587795 1.58205369805677 4.94432328024553 1.58182583341659
4.94432328024553 1.58182583341659 4.94441529246119 1.58156403427847
4.94441529246119 1.58156403427847 4.94446349567692 1.58107532341249
5.37051906950305 1.51563354708916 5.37063984385849 1.51567786375418
5.37063984385849 1.51567786375418 5.37135476945312 1.51576513221415
5.37135476945312 1.51576513221415 5.37193893383823 1.51530091826901
5.37193893383823 1.51530091826901 5.37197781599014 1.51467429310927
5.37197781599014 1.51467429310927 5.3719012501088 1.51415190990027
5.3719012501088 1.51415190990027 5.37166023403015 1.51400040100138
5.37166023403015 1.51400040100138 5.37030521766752 1.51398585764511
5.37030521766752 1.51398585764511 5.36990747455871 1.5140076747601
5.36990747455871 1.5140076747601 5.36964581898161 1.51416523818928
5.36964581898161 1.51416523818928 5.36930173856878 1.51451673800247
5.36930173856878 1.51451673800247 5.36959734944977 1.51486821700971
5.36959734944977 1.51486821700971 5.37037299511726 1.51552271797592
5.37037299511726 1.51552271797592 5.37051906950305 1.51563354708916
5.17367125121373 1.51136834480059 5.17366952015903 1.51077154704506
5.17366952015903 1.51077154704506 5.17364528539311 1.51055822784175
5.17364528539311 1.51055822784175 5.17321385329651 1.50824081996256
5.17321385329651 1.50824081996256 5.17307323839096 1.5076687396709
5.17307323839096 1.5076687396709 5.17298601986526 1.50739239509591
5.17298601986526 1.50739239509591 5.17281864019075 1.50718634549014
5.17281864019075 1.50718634549014 5.17170623780342 1.50899469844933
5.17170623780342 1.50899469844933 5.17236550333127 1.5106648874434
5.17236550333127 1.5106648874434 5.17252063246477 1.51086851107587
5.17252063246477 1.51086851107587 5.17323329437247 1.51176783560886
5.17323329437247 1.51176783560886 5.17346818518062 1.51182480645024
5.17346818518062 1.51182480645024 5.17360640324119 1.51164420667763
5.17360640324119 1.51164420667763 5.17367125121373 1.51136834480059
5.35379242048653 1.64032830035307 5.35292476260339 1.64053676760978
5.35292476260339 1.64053676760978 5.3527596466158 1.64183122202474
5.3527596466158 1.64183122202474 5.35312583126569 1.64205665028864
5.35312583126569 1.64205665028864 5.3534869559095 1.64245177184825
5.3534869559095 1.64245177184825 5.35447845078334 1.64432072836699
5.35447845078334 1.64432072836699 5.3544759207803 1.64473524106829
5.3544759207803 1.64473524106829 5.35426752842501 1.6449243171833
5.35426752842501 1.6449243171833 5.35358868866314 1.64512310551392
5.35358868866314 1.64512310551392 5.35326138616517 1.64516916155602
5.35326138616517 1.64516916155602 5.35309440596482 1.64533156444825
5.35309440596482 1.64533156444825 5.35279826245161 1.64630120475639
