47868
5.53735745652297 2.50646242259368 5.53669273151489 2.50635329956802
5.53669273151489 2.50635329956802 5.53639578905334 2.50597879253973
5.53639578905334 2.50597879253973 5.53693028548412 2.50554123517263
5.53693028548412 2.50554123517263 5.5381180553303 2.50511939045596
5.5381180553303 2.50511939045596 5.53871939710444 2.50498849608838
5.53871939710444 2.50498849608838 5.53910235966919 2.50497398186044
5.53910235966919 2.50497398186044 5.53948585486616 2.50498370239842
5.53948585486616 2.50498370239842 5.54461510312566 2.50528916697545
5.54461510312566 2.50528916697545 5.5450124467603 2.50533284281733
5.5450124467603 2.50533284281733 5.5483829434359 2.50582606025121
5.5483829434359 2.50582606025121 5.54935606249821 2.50629757292221
5.54935606249821 2.50629757292221 5.55199365724183 2.50741250531257
5.55199365724183 2.50741250531257 5.55331245461364 2.5078051884153
5.55331245461364 2.5078051884153 5.55525656220939 2.50878456590618
5.55525656220939 2.50878456590618 5.55578493336967 2.51033119670924
5.55578493336967 2.51033119670924 5.5561053116488 2.51127888258315
5.5561053116488 2.51127888258315 5.55697270321584 2.51187769435425
5.55697270321584 2.51187769435425 5.55981376346674 2.51308969896635
5.55981376346674 2.51308969896635 5.56015305018961 2.51243522712846
5.56015305018961 2.51243522712846 5.56044120421956 2.51073473219342
5.56044120421956 2.51073473219342 5.56011896172766 2.51004517320817
5.56011896172766 2.51004517320817 5.55899830354095 2.50916399978249
5.55899830354095 2.50916399978249 5.55840282072121 2.50892531396979
5.55840282072121 2.50892531396979 5.55802944553638 2.50869255369052
5.55802944553638 2.50869255369052 5.55695832214595 2.50789733378902
5.55695832214595 2.50789733378902 5.5566669723227 2.5076647066678
5.5566669723227 2.5076647066678 5.55432791793728 2.50558238101147
5.55432791793728 2.50558238101147 5.55450022445981 2.50490367440766
5.55450022445981 2.50490367440766 5.55713781920343 2.50462497459958
5.55713781920343 2.50462497459958 5.55766246193817 2.50466738543994
5.55766246193817 2.50466738543994 5.55826699950562 2.50491579179062
5.55826699950562 2.50491579179062 5.55864037469045 2.50515347891791
5.55864037469045 2.50515347891791 5.55974931496836 2.50593871196532
5.55974931496836 2.50593871196532 5.5599250836003 2.50620050070048
5.5599250836003 2.50620050070048 5.56100632700288 2.50769386828174
5.56100632700288 2.50769386828174 5.56147184756142 2.50838695595543
5.56147184756142 2.50838695595543 5.56182551535418 2.50895926927369
5.56182551535418 2.50895926927369 5.5624556192681 2.51033612355726
5.5624556192681 2.51033612355726 5.56335310455545 2.51266798740773
5.56335310455545 2.51266798740773 5.56359065852469 2.51335641454952
5.56359065852469 2.51335641454952 5.56369239127833 2.51370062812041
5.56369239127833 2.51370062812041 5.56373367027522 2.51409823807116
